Timespan, 1950-2100
Scenario, fullstop;2025
Used parameters below
f_MP, 0.14
f_shelf, 0.08
f_ocean, 0.92
M_P_discard, 4214.0
M_MP_discard, 686.0000000000001
M_sMP_discard, 500
M_P_SurfOcean, 0.23
M_MP_SurfOcean, 0.036
M_sMP_SurfOcean, 0.0028
M_MPsMP_DeepOcean, 80
M_sMP_atmo, 0.0036
M_sMP_soil, 29
M_P_beach, 1.32
M_MP_beach, 0.52
M_P_ShelfSed, 50.6
M_MP_ShelfSed, 65.3
M_Incinerated, 800
M_recycled, 750
F_river_tot, 10
F_sMP_oce_to_atm, 8.6
F_sMP_atm_to_oce, 7.6
F_sMP_atm_to_soil, 1.15
F_sMP_DiscInuse_to_atm, 0.183
LB19, 0.03
k_SurfOce_P_to_MP, 0.03
k_SurfOce_MP_to_sMP, 0.03
k_beach_P_to_MP, 0.03
k_beach_MP_to_sMP, 0.03
k_DeepOce_MP_to_sMP, 0.03
CF1, 1
k_Disc_P_to_MP, 0.03
k_Disc_MP_to_sMP, 0.03
k_P_surf_to_deep_oce, 0
k_MP_surf_to_deep_oce, 196
k_sMP_surf_to_deep_oce, 32.5
f_P_river, 0.5
f_MPsMP_river, 0.5
k_P_Disc_to_river, 0.0011865211200759373
k_MP_Disc_to_river, 0.007288629737609328
k_sMP_Disc_to_river, 0.007288629737609328
k_Disc_sMP_to_atm, 0.000366
k_SurfOce_P_beach, 4.004
k_SurfOce_MP_beach, 4.004
k_SurfOce_P_ShelfSed, 1367
k_SurfOce_MP_ShelfSed, 196
k_SurfOce_sMP_ShelfSed, 32.5
k_DeepOce_MP_DeepSed, 0.00123
k_DeepOce_sMP_DeepSed, 0.000203
k_sMP_oce_to_atm, 3071.4285714285716
k_sMP_soil_to_atm, 0.000366
k_sMP_atm_to_oce, 2111.111111111111
k_sMP_atm_to_soil, 319.4444444444444
k_sMP_soil_to_oce, 0.007288629737609328
k_P_beached_to_oce, 0
k_MP_beached_to_oce, 0
###############
Data below
,Year,P_prod_tot,P_waste_tot,P_rec_tot,P_inc_tot,P_disc_tot,MP_disc_tot,P_use,P_disc,MP_disc,sMP_disc,P_SurfOce,MP_SurfOce,sMP_SurfOce,MP_DeepOce,sMP_DeepOce,sMP_atm,sMP_soil,P_beach,MP_beach,sMP_beach,P_ShelfSed,MP_ShelfSed,sMP_ShelfSed,MP_DeepSed,sMP_DeepSed
359,1985.9,1218.3118682714273,744.0448905648237,0.0,1.2440502360006647,638.8087226827882,103.99211764603481,474.2669777066121,500.6233258149148,181.87754968461013,42.0715475497368,0.005234444112843846,0.006624623119268947,0.0007645060576354365,7.9562253068614,1.8240027416174864,0.0009837869259783961,2.0412861988371787,0.15148761119630588,0.20637488529445322,0.04284592972837561,5.06531553197012,0.8429445864775241,0.01365539450806796,0.0684372093591111,0.002234523496309127
360,1986.0,1228.784821463417,750.9766731867421,0.0,1.385989206232935,644.6479882232386,104.94269575727091,477.80814827668405,504.89466663934064,183.65489281995448,42.58744188781315,0.005279117955692314,0.0066893690811375105,0.0007773030802653012,8.051268133593041,1.8502908419025554,0.000992429550182991,2.071170455016231,0.15313548726849235,0.2088743953765559,0.04346879780703748,5.122803480632347,0.8533826996205102,0.013856644190190866,0.06942166128122522,0.0022718170462429324
361,1986.1,1239.323194399181,757.954661156538,0.0,1.5331288200416906,650.5225178093876,105.89901452710912,481.3685332426518,509.1879165290123,185.44417377684977,43.108289360841326,0.00532402101649092,0.006754549986057493,0.0007881970137199104,8.147184197899067,1.876893450759519,0.001003300197208514,2.1014202768108436,0.15479633355436243,0.21139734618588027,0.04409919954135155,5.180781235473045,0.8639226752462255,0.014060381554952872,0.07041785712270149,0.002309647432243546
362,1986.2,1249.9272038943964,764.9790379336789,0.0,1.6855328635820375,656.4324143602842,106.86109070981313,484.9481659607271,513.5031100223041,187.24543050335322,43.63412203551525,0.005369153656855014,0.006820167216901229,0.000802458604683925,8.243978620030104,1.903813437901598,0.00101082806864794,2.1320394989231453,0.15647020291532748,0.213943880604055,0.04473720546775244,5.2392513051993985,0.8745651964298461,0.01426662823157114,0.07142590460656757,0.002348021068007471
363,1986.3,1260.5970667646704,772.0499872408581,0.0,1.8432655337809207,662.3777806680873,107.82894103899044,488.54707952382194,517.8402814233658,189.05870088872936,44.16497206770134,0.005414516235949127,0.00688622215439957,0.0008084996938300099,8.341656529148302,1.9310537846860616,0.0010272656378695478,2.163030911567886,0.1581571481985246,0.2165141417954602,0.045382886551739984,5.2982162024594155,0.8853109484131477,0.014475414225706838,0.07244591208618385,0.002386944426256273
364,1986.4,1271.3329998257032,779.167693064045,0.0,2.006391439536493,668.3587193970777,108.80258222743072,492.1653067616689,522.199464801836,190.88402276282116,44.70087170220146,0.005460109110484463,0.006952716177119126,0.000817584855764685,8.440223063262362,1.9586173616162432,0.0010407054293526498,2.1943987739964714,0.15985722223590607,0.21910827320551388,0.04603631418873485,5.3576784438160505,0.896160618601295,0.014686758569495252,0.07347798854635151,0.0024264240390945973
365,1986.5,1282.135219893101,786.3323396523633,0.0,2.1749756029151244,674.375333082527,109.78203096692249,495.8028802407482,526.580693992471,192.72143389536848,45.241853272496044,0.0055059326347146895,0.007019650661437316,0.0008253120473768055,8.53968336915899,1.9865071442222944,0.0010558027499030765,2.226146376559633,0.16157047784327203,0.22172641855886832,0.04669756020490741,5.417640549719283,0.9071148965592328,0.01490068809155476,0.0745222436043781,0.002466466498350833
366,1986.6,1293.0039437825415,793.5441115182725,0.0,2.3490834603566393,680.4277241298081,110.76730392810799,499.4598322642807,530.9840025949694,194.57097199539714,45.787949200503554,0.005551987160434048,0.007087026981520098,0.000830767665779918,8.640042602337441,2.014726105754878,0.0010735249252578772,2.258277253147075,0.16329696781936298,0.22436872185768406,0.047366696858023104,5.478105044480155,0.918174474008408,0.015117228083718732,0.0755787875111695,0.00250707845593204
367,1986.7,1303.939388309706,800.8031934374018,0.0,2.5287808638732305,686.5159948132351,111.75841776029375,503.13619487231466,535.4094239735491,196.43267471054574,46.33919199632613,0.005598273036973254,0.007154846509297534,0.0008487821553357253,8.741305926941664,2.043277148540201,0.0010781946492150161,2.2907959569404857,0.16503674494491558,0.22703532737984047,0.04804379683826802,5.539074456243485,0.9293400448232129,0.01533639632968989,0.07664773115229037,0.0025482666241771743
368,1986.8,1314.9417702901944,808.1097704486244,0.0,2.714134082255033,692.6402472750781,112.75538909129159,506.83199984158097,539.8569912567123,198.30657962642397,46.89561425799315,0.005644790611196713,0.0072231106144402995,0.0008624869834440059,8.843478515692222,2.0721633698656583,0.001087646838310139,2.323705057671613,0.16678986198171883,0.22972637967713636,0.04872893326906849,5.600551316960448,0.9406123050273799,0.015558226223329372,0.077729186049016,0.0025900377761981816
369,1986.9,1326.0113065397131,815.4640278540874,0.0,2.905209802276411,698.8005835245588,113.75823452725362,510.54727868563606,544.3267373369497,200.1927242659866,47.45724867121594,0.0056915402274996165,0.0072918206643369544,0.0008696405266828601,8.946565549820244,2.101387802416828,0.0011042528175990347,2.357008073779737,0.16855637167171222,0.2324420235735469,0.04942217970792127,5.6625381623626225,0.9519919527906018,0.015782744195727626,0.07882326435940011,0.002632398746242672
370,1987.0,1337.148213873866,822.8661512191212,0.0,3.102075129900412,704.997105436731,114.76697065249104,514.2820626547538,548.8186948703883,202.0911460888623,48.024128009121526,0.005738522227804116,0.007360978024069408,0.000879651273251192,9.050572218997724,2.1309534309887526,0.0011180673966420772,2.390709284061892,0.17033632673602508,0.23518240416338126,0.050123610147194575,5.72503753193379,0.9634796884247282,0.016009971166219713,0.07993007887929782,0.002675356430045292
371,1987.1,1348.3527091083322,830.3163263723139,0.0,3.3047975914889594,711.2299147515112,115.7816140293156,518.0363827360254,553.3328962765304,204.00188249073685,48.596285132004006,0.0057857369515567835,0.007430584056390517,0.0008870218002300108,9.155503721271112,2.1608633413279206,0.0011349039468274954,2.4248120469283982,0.17212977987407785,0.23794766680952498,0.05083329901494768,5.788051968883884,0.9750762143803102,0.016239935482968346,0.08104974304341708,0.0027189177851761268
372,1987.2,1359.625009058789,837.814739405529,0.0,3.513445135013093,717.4991130726456,116.80218119787233,521.8102696532661,557.8693737379723,205.92497080270945,49.173752987061185,0.005833184735725448,0.007500640121700558,0.0008937492267683343,9.261365262992364,2.1911205946379817,0.001152652600001924,2.459320218250872,0.17393678376264476,0.2407379571416151,0.051551321175729144,5.85158402012148,0.9867822352428581,0.01647266200828649,0.08218237092633715,0.0027630898313991945
373,1987.3,1370.9653305408403,845.3615766738022,0.0,3.728086131261253,723.8048018665876,117.82868867595593,525.6037538670423,562.4281592000349,207.86044829063363,49.75656460812945,0.005880865914795536,0.007571147578023293,0.0009122070912362709,9.36816205874975,2.2217282114606483,0.001158233522499868,2.4942383338243075,0.1757573910549177,0.24355342105420744,0.052277751931369396,5.915636236226221,0.998598457729046,0.016708170714868218,0.08332807724351805,0.0028078796510273723
374,1987.4,1382.373890370189,852.9570247954371,0.0,3.948789375054286,730.147082461532,118.86115295885386,529.4168655747562,567.0092843705065,209.8083521545069,50.34475311543025,0.0059287808207672005,0.007642107780983618,0.0009222612345223026,9.475899331300843,2.2526894120141763,0.0011729340842045121,2.5295688951709447,0.17759165437961236,0.24639420470500084,0.053012667021784254,5.980211171422683,1.010525590683161,0.016946497582636926,0.08448697735232759,0.002853294389269208
375,1987.5,1393.8509053624412,860.6012706519716,0.0,4.175624086458675,736.5260560463441,119.89959051917214,533.2496347104726,571.6127807193487,211.76871952781426,50.938351715294694,0.005976929783152353,0.007713522083783743,0.0009388899792679009,9.584582311501757,2.284007237302062,0.001180920677502955,2.5653166494713093,0.1794396263400149,0.24926045451295906,0.05375614262574825,6.045311383552012,1.0225643450731066,0.017187661649631817,0.08565918725302121,0.002899341254598349
376,1987.6,1405.3965923332712,868.2945013881914,0.0,4.408659912002095,742.9418236695254,120.94401780666684,537.1020909450843,576.2386794783721,213.74158747690862,51.53739369990674,0.006025313128971258,0.007785391837180562,0.0009432883510840258,9.694216238239722,2.315684935211585,0.0012020754645633933,2.6014842290162306,0.18130135951309043,0.2521523171565226,0.054508255361687644,6.1109394340457115,1.0347154339867721,0.017431698583680627,0.08684482358975205,0.0029460275190960187
377,1987.7,1417.0111680983648,876.0369044121047,0.0,4.647966925889643,749.3944862381483,121.99445124807043,540.9742636862647,580.8870116409313,215.7269930003684,52.1419124470313,0.006073931182749334,0.007857718389462249,0.000952529456947913,9.80480635836312,2.347725570184261,0.001218350236686022,2.6380765603311604,0.18317690644855417,0.25506993957174995,0.055269082288450865,6.177097887897946,1.0469795726281044,0.017678626738661905,0.0880440036515468,0.002993360518822604
378,1987.8,1428.6948494733215,883.8286673949615,0.0,4.893615631222446,755.8841445168185,123.05090724692374,544.8661820783641,585.5578079616408,217.72497302836027,52.75194141974033,0.006122784266514118,0.00793050308642503,0.0009599366129407408,9.916357926611242,2.3801323573790167,0.001236805113323631,2.6750970902189377,0.1850663196679407,0.2580134689504506,0.0560387009060735,6.2437893136377856,1.0593574783131285,0.017928476210153622,0.08925684537327226,0.0030413476541622493
379,1987.9,1440.4478532738465,891.6699782712384,0.0,5.145676961216986,762.4108991266215,124.11340218340332,548.7778750026115,590.2510989560375,219.73556442202175,53.36751416615103,0.0061718726997919,0.008003747271350725,0.0009784376153878474,10.028876205546327,2.412908419759007,0.0012437743248465865,2.712550529833505,0.18696965166372045,0.2609830527383799,0.05681718915655478,6.311016283302902,1.0718498704662243,0.01818126771048821,0.09048346733662123,0.003089996390191069
380,1988.0,1452.2703963155418,899.561025238642,0.0,5.404222280426003,768.9748505440688,125.18195241415059,552.7093710769047,594.9669149003066,221.75880397281367,53.98866431914184,0.006221196799604569,0.008077452284983052,0.0009894135429480762,10.142366465481743,2.446057074753583,0.0012589433554491872,2.7504396172345023,0.18888695489835064,0.2639788386333255,0.0576046254246028,6.378781372411034,1.084457470615937,0.018437037493926955,0.09172398877104773,0.003139314257024178
381,1988.1,1464.162695414087,907.5019967581362,0.0,5.669323385962158,775.5760991000731,126.25657427210471,556.6606986559549,599.7052858309755,223.79472840191102,54.61542559608744,0.0062707568804667956,0.008151619465505584,0.0010030069656325091,10.256833984413637,2.4795814963405736,0.0012715909908098285,2.78876893452316,0.1908182818033937,0.2670009745832893,0.05840108853840006,6.447087159933618,1.0971810023911783,0.018695807970487307,0.09297852955473597,0.003189308850188713
382,1988.2,1476.124967385164,915.4930815539357,0.0,5.941052508721505,782.2147449788873,127.33728406633044,560.631885831232,604.4662415446121,225.84337435956746,55.247831798578105,0.00632055325438253,0.008226250148518438,0.0010135697401255808,10.372284047949965,2.5134849647296735,0.0012876899929054515,2.8275420880657824,0.19276368477859473,0.2700496087845964,0.059206657770346116,6.5159362282678925,1.1100211915171132,0.018957609415595485,0.09424721021553255,0.0032399878309739513
383,1988.3,1488.1574290443723,923.5344686134326,0.0,6.219482314606506,788.890888216993,128.42409808183612,564.6229604309423,609.2498115974751,227.90477842447277,55.88591681213749,0.006370586230841503,0.008301345667014943,0.0010216627790890448,10.488721949239219,2.547770743110958,0.0013066489023970346,2.8667631009791963,0.19472321619095817,0.27312488967999504,0.060021412837794025,6.585331163208954,1.1229787658109969,0.019222469250641347,0.09553015193186984,0.0032913589267961865
384,1988.4,1500.260297207419,931.6263471873272,0.0,6.50468590575702,795.6046287021512,129.5170325794202,568.6339500200959,614.0560253052838,229.97897710316133,56.52971460595281,0.006420856116816815,0.008376907351360057,0.0010338824449932897,10.60615298890159,2.582442078656054,0.0013214955753900145,2.9064364022013875,0.19669692837387076,0.2762269659568217,0.060845433903799886,6.655274553923353,1.1360544551782752,0.019490412128064367,0.09682747653370923,0.0033434299315606084
385,1988.5,1512.4337886899043,939.7689067894797,0.0,6.796736821773676,802.3560661722277,130.61610379547923,572.6648819004268,618.884911742831,232.06600682934987,57.17925923258189,0.0064713632167608705,0.008452936529266264,0.0010444682872617203,10.724582474956101,2.617502305609022,0.00133832151840823,2.9465656624504377,0.19868487362616108,0.2793559865450545,0.06167880157783874,6.725768992920288,1.1492489916082147,0.019761468893920834,0.0981393065034322,0.0033962087060180842
386,1988.6,1524.6781203075084,947.9623371970627,0.0,7.095709040952475,809.1453002142551,131.7213279418561,576.7157831104473,623.7364997437649,234.16590396335144,57.834584827680374,0.00652210783260304,0.008529434525772171,0.0010600716543277561,10.844015722751411,2.6529547065193495,0.001350096464998533,2.9871553619581204,0.20068710421122463,0.2825121006154663,0.06252159691654292,6.796817076025139,1.162563109169932,0.020035664519254766,0.09946576497676737,0.0034497031781334825
387,1988.7,1536.993508875912,956.2068284504411,0.0,7.40167698151177,815.9724302632792,132.83272120565067,580.7866804254736,628.610817900201,236.27870479143007,58.49572560971268,0.0065730902637457156,0.008606402663219036,0.00107528369447013,10.964458054893786,2.688802649401572,0.001362540219398826,3.028209241625212,0.20270367235610876,0.28569545757770176,0.06337390142441587,6.868421402351357,1.1759975440080888,0.020313030025168054,0.10080697574367811,0.003503921343442892
388,1988.8,1549.380171210714,964.5025708531938,0.0,7.714715502825291,822.8375556013166,133.9502997490521,584.8776003575232,633.5078945624472,238.40444552517823,59.162715879661015,0.006624310807061364,0.008683842261228052,0.0010867098574604492,11.085914801174894,2.7250495088931723,0.0013792430668385885,3.06973119389335,0.20473463025059507,0.28890620707834613,0.06423579705454,6.940584574272359,1.1895530343385605,0.02059359562515301,0.10216306324924179,0.0035588712654195352
389,1988.9,1561.8383241276272,972.8497549722036,0.0,8.034899906659579,829.7407753563681,135.07407970917652,588.9885691554256,638.4277578387397,240.54316230092502,59.83559002074812,0.006675769756889708,0.008761754636678788,0.001095318124367472,11.208391298502203,2.761698653123106,0.0013991832205515144,3.111725411428803,0.20678003004633227,0.29214449899906014,0.06510736620929858,7.013309197394952,1.2032303204443644,0.020877389581346602,0.10353415259455094,0.0036145610758390075
390,1989.0,1574.3681844422445,981.2485716375143,2.6346317434753083e-05,8.362305938403725,836.6821658434031,136.20407350939152,593.1196391510492,643.3704129370429,242.69488749057797,60.51438249813171,0.006727467404128806,0.008840141102766269,0.0011094045189675296,11.33189289082494,2.7987534271198427,0.0014135916775087098,3.1541965748741188,0.20883992385590067,0.29541048345460424,0.06598869174106192,7.086597880530333,1.2170301446710963,0.021164436759987915,0.10492036953755915,0.0036709989751432964
391,1989.1,1586.9699689702516,989.6992119424702,0.09397744486685414,8.69700978831145,843.581073249992,137.32715145930132,597.3647344726486,648.2552593133593,244.84641594315661,61.19910825816464,0.006778636163435639,0.008918545044641277,0.0011220940947491178,11.456421050951773,2.836217274898571,0.0014297374288917382,3.19714842441948,0.2109142237901335,0.2987042245451771,0.06687985687107754,7.160449409406559,1.2309529138624549,0.021454769565906855,0.10632184034305951,0.003728193232782323
392,1989.2,1599.6438945273298,998.2018672436293,0.1945631641912676,9.039088092736062,850.5126657485646,138.4555502381388,601.636590447891,653.1575294653853,247.0099008658106,61.88978012978498,0.00682991599526449,0.008997361746530746,0.0011330950561229786,11.581976022396702,2.874093602626499,0.0014479296414863189,3.2405851219412907,0.21300277791744918,0.302025758467094,0.06778094488077974,7.234860806576774,1.2449989278318365,0.02174841724860995,0.10773869121464684,0.0037861521873359043
393,1989.3,1612.390177929074,1006.7567291607481,0.30186372276339224,9.388617935369158,857.4769728522506,139.58927465036658,605.9353124910883,658.0771986109828,249.1853546862399,62.586429436808636,0.006881377904269627,0.009076614562499042,0.001151427988290059,11.708562430355009,2.9123857749592625,0.0014586331821283072,3.2845114362441703,0.21510561387114296,0.3053752185109334,0.0686920393480067,7.30983399578986,1.259168868241997,0.022045404653157213,0.10917104873347515,0.003844884246581534
394,1989.4,1625.2090359911965,1015.3639895769044,0.4159560817210449,9.745676848486863,864.4740267161604,140.7283299305376,610.2610024960135,663.0142446781471,251.37279014878436,63.28908751759938,0.006933021660755595,0.009156303957236865,0.0011632662723558584,11.836184914613986,2.951097300290305,0.0014764670229419619,3.3289307120439813,0.2172227616187605,0.3087527383017003,0.06961322425159705,7.385370966994252,1.2734634192851344,0.022345767918661618,0.11061904005165174,0.0039043978877804
395,1989.5,1638.1006855292937,1024.0238406383169,0.536917616155995,10.110342814184712,871.5038589788621,141.87272122911685,614.6137625071331,667.9686451478808,253.572219799647,63.997785724456755,0.0069848470295028955,0.009236430388216022,0.0011755168176371131,11.964848108793545,2.9902315865244824,0.0014941306123768402,3.3738476283169487,0.21935425094498384,0.31215845133793,0.0705445839710671,7.461473707591735,1.2878832658763009,0.02264953324261914,0.11208279289158628,0.003964701658004391
396,1989.6,1651.0653433590476,1032.736474754496,0.6648261158662719,10.482694265627607,878.566500760784,143.02245361222037,618.9936947204203,672.9403770539594,255.78365598604955,64.71255542302126,0.00703685377061263,0.00931699430565891,0.0011831106296277206,12.094556640237297,3.0297921243540857,0.0015169843484288794,3.419266128036556,0.22150011145031287,0.3155924909886786,0.07148620328624176,7.538144202386681,1.3024290936422735,0.02295673281955525,0.11356243554524893,0.004025804174448479
397,1989.7,1664.1032262961442,1041.502084598206,0.7997597861063679,10.86281008829407,885.6619826624748,144.17753206133287,623.4009014840447,677.9294169826009,258.0071108553433,65.43342799166167,0.007089041639503016,0.009397996152506152,0.0011995986419473619,12.225315129900377,3.069782315792448,0.0015307036073680773,3.465191354677746,0.22366037254973117,0.31905499049042846,0.07243816737685499,7.615384433534314,1.3171015889100832,0.023267389932605458,0.1150580968733813,0.004087714124754991
398,1989.8,1677.2145511561757,1050.3208631053878,0.9417972483363184,11.250769621219087,892.7903347628175,145.33796147301666,627.8354852991241,682.9357410720855,260.2425963541154,66.16043482085912,0.00714141038690556,0.009479436364384041,0.0012112380675685787,12.357128192237141,3.110205731440294,0.0015498187398015268,3.5116267462198483,0.22583506347137378,0.3225460829439866,0.07340056182214116,7.693196380488968,1.3319014386954577,0.0235815413262309,0.11656990630469376,0.004150440267321076
399,1989.9,1690.3995347548546,1059.1930034752631,1.0910175409738434,11.646652658246962,899.9515866173966,146.50374665864584,632.2975488205667,687.9593250124955,262.4901242273451,66.89360731260606,0.007193959758862305,0.00956131536957382,0.0012312470421799377,12.490000435091533,3.151065806443568,0.0015603569593474814,3.5585774690838248,0.22802421325524744,0.3260659013114565,0.07437347260043813,7.771582019954038,1.3468293306915649,0.023899210769458785,0.1180979938350827,0.004213991431628651
400,1990.0,1703.658393907777,1068.1186991702523,1.2475001201435159,12.050539449277492,907.1457672567145,147.67489234411636,636.7871948576696,693.0001440453618,264.7497060175027,67.6329768797785,0.007246689496721927,0.009643633588978708,0.0012445602560200043,12.623936459582731,3.1923661500447875,0.0015782467928403834,3.6060469215662483,0.230227850751878,0.32961457841307634,0.07535698608874933,7.850543325829251,1.3618859532572056,0.024220435975213003,0.11964249002678332,0.004278376518548469
401,1990.1,1716.9913454306259,1077.0981439160678,1.4113248604287432,12.462510701520886,914.3729051845422,148.85140316957657,641.3045263749862,698.0581729633835,267.02135306371025,68.37857494553091,0.0072995993371370565,0.009726391436093485,0.0012553744450095124,12.758940859995194,3.234110279135954,0.0015990528973985453,3.6540397431345406,0.23244600462103693,0.33319224692417954,0.07635118906232904,7.93008226916061,1.3770719954054542,0.024545245432749645,0.12120352600755943,0.004343604500667875
402,1990.2,1730.3986061390844,1086.1315317016306,1.5825720556208074,12.882647580746475,921.6330283761278,150.03328368913702,645.8496464930738,703.1333861100476,269.30507650085184,69.1304329426718,0.007352689012060225,0.009809589316971993,0.0012668565016308332,12.895018223665321,3.276301731947805,0.0016194286838529801,3.7025605301015703,0.23467870333041893,0.3367990393720606,0.07735616869423664,8.010200818088439,1.3923881467919141,0.024873668295525158,0.12278123346984604,0.0044096844226022905
403,1990.3,1743.880392848746,1095.2190567790506,1.761322419468939,13.3110317125358,928.9261642764615,151.22053837058678,650.4226584891633,708.225757379317,271.60088725870247,69.88858231303762,0.00740595824874048,0.00989322763019535,0.0012773669068599015,13.032173130867967,3.31894408919244,0.0016411089116073227,3.7516135966010506,0.23692597515432232,0.34043508813283574,0.07837201255487991,8.090900937795451,1.407835097702921,0.025205736221562487,0.12437574466987644,0.004476625401309742
404,1990.4,1757.4369223753258,1104.3609136637472,1.9476570864329992,13.747745183543383,936.2523397986453,152.41317159512826,655.0236657980106,713.335260215359,273.90879606109644,70.65305450688157,0.007459406769720769,0.00997730676684173,0.0012936917757234532,13.170410154705838,3.3620408998960385,0.001656920745091065,3.8012038120867437,0.2391878481723835,0.3441005254283788,0.07939880861157414,8.172184590456542,1.4234135390440534,0.0255414769259542,0.1259871924268324,0.004544436626410213
405,1990.5,1771.0684115344172,1113.5572971343358,2.1416576124318136,14.192870542748189,943.6115813220761,153.61118765708224,659.6527720125112,718.4618676121776,276.22881342502956,71.42388098223441,0.0075130342928338,0.010061827110453584,0.0013153497846730556,13.309733860993937,3.4055957693162906,0.001667374499715095,3.851335608077216,0.24146435026823612,0.3477954833231248,0.08043664522805516,8.254053735185847,1.4391241623280502,0.02588092182783101,0.12761571012192544,0.004613127360496058
406,1990.6,1784.7750771417032,1122.808402232682,2.3434059755946826,14.646490802714407,951.0039146907629,154.81459076361273,664.3100808846137,723.6055521132993,278.5609496598267,72.20109320428888,0.007566840531199035,0.01014678903700731,0.0013295241488234864,13.450148808148592,3.4496123873217712,0.0016860215650700895,3.9020126573912277,0.24375550912825053,0.35152009372099297,0.08148561116401944,8.33651032798651,1.4549676596632246,0.026224108520020575,0.12926143169751966,0.0046827069394466065
407,1990.7,1798.5571360128683,1132.114424263898,2.5529845770117525,15.10868944085075,958.4293652115921,156.02338503444548,668.9956963259821,728.7662858114562,280.9052148662743,72.98472264476538,0.007620825193219269,0.0102321929148817,0.0013413269039521639,13.591659547073036,3.4940943587797055,0.0017074589488847965,3.953239789662782,0.24606135224022493,0.35527448836221875,0.08254579557463046,8.419556321698538,1.4709447237414717,0.02657106602215565,0.1309244916562036,0.0047531847727483156
408,1990.8,1812.4148049635064,1141.4755587962804,2.7704762414832276,15.57955040066877,965.8879576525532,157.2375745015786,673.7097224087073,733.9440403482363,283.26161893575215,73.77480078127469,0.007674987982576813,0.010318039104826173,0.0013533576803753068,13.734270621042826,3.5390453180798085,0.0017289397798158402,4.005021697561045,0.2483819068920769,0.3590587988201761,0.08361728801001551,8.503193665946716,1.4870560478262114,0.02692182474129328,0.1326050250598477,0.004824570343803679
409,1990.9,1826.3483008093335,1150.8920016614513,2.9959642182727912,16.059158093051757,973.3797162411122,158.45716310901832,678.4522633661517,739.1387869138284,285.6301715494132,74.57135909669661,0.007729328598231166,0.010404327959931063,0.001362010765809921,13.877986565594234,3.5844689498070235,0.001754277487530753,4.0573627030574855,0.2507172001705918,0.36287315649828183,0.08470017841477777,8.587424307090204,1.5033023257406721,0.027276418271520653,0.1343031675286856,0.004896873210244838
410,1991.0,1840.3578403659392,1160.363948954156,3.229532181853534,16.54759739750901,980.904664662326,159.68215471247163,683.2234235936326,744.3504962465846,288.0108821772876,75.37442907852996,0.007783846734414113,0.010491059825594817,0.0013808013490422145,14.022811908407615,3.6303688580060878,0.0017691852538760501,4.1102682338109275,0.2530672589600946,0.3667176926267632,0.0857945571274618,8.672250188169343,1.519684251855551,0.0276348720277815,0.13601905524032445,0.004970103004250112
411,1991.1,1854.4436404490077,1169.8915970324897,3.4712642326637564,17.044953663452286,988.462826057285,160.91255307909273,688.0233076491784,749.5791386328359,290.40376007747966,76.18404221826727,0.007838542080627925,0.010578235039494774,0.0014036932801498,14.168751169195437,3.6767487716583136,0.001780045973918353,4.163742502080715,0.2554321099412006,0.37059253825954547,0.08690051488004659,8.757673248855356,1.5362025210771872,0.027997221115457868,0.13775282492879873,0.00504426943284972
412,1991.2,1868.6059178742282,1179.4751425177349,3.721244897853602,17.55131271145468,996.0542230212518,162.1483618871805,692.8520202543413,754.8246839064573,292.80881429529353,77.00023001074989,0.00789341432164087,0.010665853931555346,0.0014187368071031817,14.315808859586832,3.723612468237019,0.001799494415058834,4.2177893678985034,0.257811779589521,0.3744978242710512,0.08801814279740443,8.843695425397966,1.5528578288353343,0.02836350368515955,0.13950461388357202,0.00511938227824012
413,1991.3,1882.844889457188,1189.1147822943637,3.9795591320352104,18.066760834518252,1003.6788776019204,163.38958472589397,697.7096662948551,760.0871014485555,295.2260536623775,77.82302395351955,0.007948463137483848,0.0107539168239168,0.0014318913257316155,14.463989483011948,3.770963640189176,0.0018212317608071278,4.27241384687785,0.2602062941743658,0.37843368135298894,0.08914753239675,8.930318650573009,1.5696508710708463,0.028733749324610893,0.14127455994852334,0.005195451398100008
414,1991.4,1897.1607720136062,1198.810713510164,4.246292318036901,18.591384799351243,1011.336811297792,164.63622509498944,702.5963508214736,765.3663601872188,297.6554867959195,78.65245554618808,0.008003688203447807,0.010842424030905932,0.001444648571360742,14.613297534589437,3.818806020304396,0.0018436824147649196,4.3276206939241755,0.2626156797575046,0.3824002400112234,0.09028877558710541,9.01754485363206,1.5865823442237286,0.029107989962421126,0.14306280152095935,0.005272486725897752
415,1991.5,1911.5537823590716,1208.563133576081,4.5215302676489175,19.12527184762956,1019.0280450562938,165.888286404513,707.5121790506339,770.6624285970925,300.0971220977597,79.48855628977624,0.008059089190079322,0.010931375859003754,0.001453967243291939,14.763737501008759,3.8671433820562124,0.0018700631157227824,4.383414399095992,0.26503996219185055,0.38639763056250837,0.09144196466871733,9.105375960248903,1.6036529452205452,0.029486259900041452,0.14486947755055335,0.00535049827120046
416,1991.6,1926.0241373092686,1218.372240166358,4.805359222378154,19.668509697277866,1026.752599272167,167.14577197453875,712.4572563652829,775.975274699143,302.55096775359027,80.33135768607873,0.008114665763178045,0.01102077260681629,0.0014719384519524608,14.915313860417266,3.9159794293798122,0.0018875925898131523,4.439800432286857,0.26747916712022524,0.39042598313134547,0.0926071923325025,9.193813892469077,1.620863371462374,0.029868586229400047,0.1466947275383288,0.005429496119989383
